batter_name,age,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,GB,SO,GDP,BU,fly,year,salary,war,year_born,hand2,cp,tp,1B,FBP,avg,OBP,SLG,OPS,p_year,YAB,YOPS
이성열,25.0,31.0,79.0,69.0,7.0,17.0,3.0,0.0,2.0,26.0,5.0,2.0,0.0,7.0,3.0,0.0,28.0,0.0,0.0,0.0,2009,4200,0.077,1984-07-13,우투양타,우익수,우익수,12.0,10.0,0.24600000000000002,0.342,0.377,0.7190000000000001,2010,419.0,0.847
이성열,26.0,129.0,484.0,419.0,77.0,110.0,27.0,1.0,24.0,211.0,86.0,6.0,3.0,40.0,13.0,0.0,136.0,6.0,9.0,3.0,2010,3600,2.842,1984-07-13,우투양타,우익수,우익수,58.0,53.0,0.263,0.34299999999999997,0.504,0.847,2011,221.0,0.718
이성열,27.0,83.0,246.0,221.0,23.0,56.0,7.0,1.0,7.0,86.0,28.0,4.0,6.0,16.0,9.0,0.0,76.0,2.0,0.0,0.0,2011,8500,0.7929999999999999,1984-07-13,우투양타,우익수,우익수,41.0,25.0,0.253,0.32899999999999996,0.389,0.718,2012,265.0,0.643
이성열,28.0,104.0,298.0,265.0,24.0,58.0,12.0,0.0,7.0,91.0,35.0,5.0,6.0,25.0,6.0,0.0,85.0,6.0,1.0,1.0,2012,8500,0.419,1984-07-13,우투양타,우익수,우익수,39.0,31.0,0.21899999999999997,0.3,0.34299999999999997,0.643,2013,284.0,0.7959999999999999
이성열,29.0,92.0,329.0,284.0,42.0,67.0,12.0,0.0,18.0,133.0,48.0,1.0,2.0,23.0,17.0,1.0,115.0,2.0,3.0,2.0,2013,7200,1.535,1984-07-13,우투양타,우익수,우익수,37.0,40.0,0.23600000000000002,0.32799999999999996,0.46799999999999997,0.7959999999999999,2014,256.0,0.802
이성열,30.0,96.0,291.0,256.0,46.0,66.0,10.0,0.0,14.0,118.0,39.0,2.0,3.0,24.0,9.0,1.0,80.0,0.0,1.0,1.0,2014,11000,0.381,1984-07-13,우투양타,우익수,우익수,42.0,33.0,0.258,0.341,0.461,0.802,2015,232.0,0.758
이성열,31.0,101.0,268.0,232.0,35.0,58.0,10.0,2.0,9.0,99.0,36.0,1.0,1.0,20.0,9.0,1.0,87.0,5.0,5.0,2.0,2015,11000,0.578,1984-07-13,우투양타,우익수,우익수,37.0,29.0,0.25,0.331,0.42700000000000005,0.758,2016,198.0,0.855
이성열,32.0,86.0,219.0,198.0,29.0,57.0,7.0,3.0,10.0,100.0,29.0,0.0,0.0,11.0,8.0,0.0,62.0,3.0,2.0,0.0,2016,25000,0.789,1984-07-13,우투양타,우익수,우익수,37.0,19.0,0.28800000000000003,0.35,0.505,0.855,2017,280.0,0.96
이성열,33.0,81.0,318.0,280.0,41.0,86.0,16.0,1.0,21.0,167.0,65.0,3.0,0.0,19.0,9.0,0.0,80.0,0.0,4.0,5.0,2017,23000,1.819,1984-07-13,우투양타,우익수,우익수,48.0,28.0,0.307,0.364,0.596,0.96,2018,485.0,0.9
이성열,34.0,131.0,528.0,485.0,76.0,143.0,21.0,1.0,34.0,268.0,102.0,9.0,7.0,35.0,5.0,3.0,143.0,9.0,1.0,2.0,2018,25000,1.529,1984-07-13,우투양타,우익수,우익수,87.0,40.0,0.295,0.34700000000000003,0.5529999999999999,0.9,2019,414.0,0.807
주현상,23.0,103.0,246.0,214.0,18.0,45.0,7.0,0.0,0.0,52.0,12.0,2.0,0.0,21.0,3.0,0.0,46.0,5.0,6.0,2.0,2015,3700,0.759,1992-08-10,우투우타,3루수,3루수,38.0,24.0,0.21,0.28800000000000003,0.243,0.5309999999999999,2016,8.0,0.5
김현민,23.0,42.0,111.0,102.0,10.0,25.0,7.0,0.0,2.0,38.0,19.0,0.0,1.0,4.0,3.0,0.0,22.0,0.0,1.0,1.0,1996,2400,0.14400000000000002,1973-09-15,우투우타,우익수,1루수,16.0,7.0,0.245,0.29100000000000004,0.373,0.6639999999999999,1997,69.0,0.618
김현민,24.0,47.0,74.0,69.0,6.0,16.0,3.0,1.0,1.0,24.0,7.0,1.0,0.0,3.0,1.0,0.0,18.0,0.0,0.0,1.0,1997,2400,-0.015,1973-09-15,우투우타,우익수,1루수,11.0,4.0,0.23199999999999998,0.27,0.348,0.618,1998,90.0,0.6709999999999999
김현민,25.0,53.0,99.0,90.0,12.0,22.0,5.0,0.0,3.0,36.0,8.0,1.0,0.0,4.0,0.0,0.0,20.0,4.0,3.0,2.0,1998,2400,0.071,1973-09-15,우투우타,우익수,1루수,14.0,4.0,0.244,0.271,0.4,0.6709999999999999,1999,55.0,0.51
김현민,28.0,10.0,11.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2001,2200,-0.041,1973-09-15,우투우타,우익수,1루수,1.0,2.0,0.111,0.273,0.111,0.384,2002,18.0,0.556
장운호,19.0,11.0,21.0,20.0,1.0,6.0,3.0,0.0,0.0,9.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,2013,2400,0.057,1994-02-20,우투우타,우익수,좌익수,3.0,1.0,0.3,0.33299999999999996,0.45,0.7829999999999999,2014,64.0,0.616
장운호,20.0,39.0,70.0,64.0,7.0,17.0,1.0,0.0,1.0,21.0,7.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,4.0,0.0,2014,2700,-0.103,1994-02-20,우투우타,우익수,좌익수,15.0,2.0,0.266,0.28800000000000003,0.32799999999999996,0.616,2015,114.0,0.688
장운호,21.0,42.0,141.0,114.0,17.0,29.0,4.0,0.0,2.0,39.0,8.0,5.0,2.0,10.0,6.0,0.0,27.0,4.0,11.0,0.0,2015,4200,-0.248,1994-02-20,우투우타,우익수,좌익수,23.0,16.0,0.254,0.34600000000000003,0.342,0.688,2016,76.0,0.5820000000000001
최진행,19.0,79.0,239.0,209.0,28.0,43.0,10.0,0.0,9.0,80.0,28.0,2.0,0.0,25.0,2.0,0.0,79.0,5.0,1.0,2.0,2004,2400,0.113,1985-08-17,우투우타,좌익수,좌익수,24.0,27.0,0.20600000000000002,0.294,0.38299999999999995,0.677,2005,1.0,0.0
최진행,23.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2008,2700,-0.086,1985-08-17,우투우타,좌익수,좌익수,0.0,0.0,0.0,0.0,0.0,0.0,2009,55.0,0.6719999999999999
최진행,24.0,28.0,65.0,55.0,6.0,11.0,3.0,0.0,2.0,20.0,8.0,0.0,0.0,7.0,2.0,0.0,24.0,0.0,0.0,1.0,2009,2500,-0.003,1985-08-17,우투우타,좌익수,좌익수,6.0,9.0,0.2,0.308,0.364,0.6719999999999999,2010,464.0,0.8540000000000001
최진행,25.0,129.0,524.0,464.0,66.0,121.0,22.0,0.0,32.0,239.0,92.0,5.0,4.0,47.0,9.0,1.0,131.0,15.0,2.0,2.0,2010,3000,3.11,1985-08-17,우투우타,좌익수,좌익수,67.0,56.0,0.261,0.33899999999999997,0.515,0.8540000000000001,2011,434.0,0.8180000000000001
최진행,26.0,127.0,511.0,434.0,63.0,120.0,11.0,1.0,19.0,190.0,85.0,3.0,5.0,61.0,13.0,7.0,107.0,9.0,0.0,3.0,2011,10000,3.349,1985-08-17,우투우타,좌익수,좌익수,89.0,74.0,0.276,0.38,0.43799999999999994,0.8180000000000001,2012,395.0,0.804
최진행,27.0,120.0,471.0,395.0,59.0,98.0,26.0,0.0,17.0,175.0,55.0,6.0,3.0,66.0,6.0,3.0,109.0,11.0,0.0,4.0,2012,15000,3.445,1985-08-17,우투우타,좌익수,좌익수,55.0,72.0,0.248,0.361,0.44299999999999995,0.804,2013,367.0,0.8260000000000001
최진행,28.0,106.0,422.0,367.0,39.0,110.0,27.0,0.0,8.0,161.0,53.0,0.0,0.0,50.0,3.0,1.0,86.0,18.0,1.0,1.0,2013,14000,2.757,1985-08-17,우투우타,좌익수,좌익수,75.0,53.0,0.3,0.387,0.439,0.8260000000000001,2014,299.0,0.752
최진행,29.0,99.0,328.0,299.0,32.0,78.0,16.0,0.0,12.0,130.0,45.0,1.0,2.0,23.0,3.0,0.0,79.0,8.0,0.0,3.0,2014,17000,0.12,1985-08-17,우투우타,좌익수,좌익수,50.0,26.0,0.261,0.317,0.435,0.752,2015,333.0,0.915
최진행,30.0,109.0,410.0,333.0,55.0,97.0,17.0,0.0,18.0,168.0,64.0,0.0,3.0,65.0,4.0,6.0,101.0,9.0,5.0,3.0,2015,18500,2.457,1985-08-17,우투우타,좌익수,좌익수,62.0,69.0,0.29100000000000004,0.41,0.505,0.915,2016,70.0,0.8340000000000001
최진행,31.0,28.0,85.0,70.0,4.0,23.0,2.0,0.0,1.0,28.0,9.0,0.0,0.0,11.0,2.0,0.0,16.0,1.0,2.0,0.0,2016,18500,0.242,1985-08-17,우투우타,좌익수,좌익수,20.0,13.0,0.32899999999999996,0.434,0.4,0.8340000000000001,2017,258.0,0.914
최진행,32.0,89.0,289.0,258.0,29.0,79.0,21.0,0.0,13.0,139.0,50.0,0.0,2.0,19.0,10.0,0.0,77.0,3.0,1.0,1.0,2017,17000,1.809,1985-08-17,우투우타,좌익수,좌익수,45.0,29.0,0.306,0.375,0.539,0.914,2018,136.0,0.6950000000000001
최진행,33.0,57.0,154.0,136.0,14.0,29.0,3.0,0.0,7.0,53.0,13.0,0.0,1.0,15.0,3.0,0.0,53.0,5.0,0.0,0.0,2018,19000,-0.256,1985-08-17,우투우타,좌익수,좌익수,19.0,18.0,0.213,0.305,0.39,0.6950000000000001,2019,117.0,0.731
양성우,23.0,45.0,103.0,87.0,12.0,17.0,3.0,0.0,0.0,20.0,3.0,6.0,1.0,15.0,1.0,0.0,27.0,1.0,0.0,0.0,2012,2400,0.28800000000000003,1989-05-02,우투좌타,좌익수,우익수,14.0,16.0,0.195,0.32,0.23,0.55,2013,2.0,0.0
양성우,27.0,108.0,446.0,384.0,52.0,104.0,12.0,4.0,4.0,136.0,53.0,5.0,2.0,39.0,9.0,0.0,67.0,6.0,8.0,6.0,2016,2800,0.271,1989-05-02,우투좌타,좌익수,우익수,84.0,48.0,0.271,0.34700000000000003,0.354,0.701,2017,358.0,0.735
양성우,28.0,118.0,417.0,358.0,42.0,99.0,26.0,1.0,2.0,133.0,40.0,4.0,4.0,38.0,12.0,0.0,51.0,8.0,7.0,2.0,2017,8000,0.225,1989-05-02,우투좌타,좌익수,우익수,70.0,50.0,0.27699999999999997,0.363,0.37200000000000005,0.735,2018,209.0,0.66
양성우,29.0,73.0,236.0,209.0,32.0,53.0,9.0,0.0,2.0,68.0,13.0,1.0,1.0,22.0,4.0,2.0,32.0,8.0,0.0,1.0,2018,10000,0.353,1989-05-02,우투좌타,좌익수,우익수,42.0,26.0,0.254,0.335,0.325,0.66,2019,119.0,0.445
호잉,29.0,142.0,590.0,529.0,85.0,162.0,47.0,2.0,30.0,303.0,110.0,23.0,9.0,51.0,5.0,10.0,93.0,5.0,0.0,5.0,2018,40000,4.823,1989-05-18,우투좌타,우익수,우익수,83.0,56.0,0.306,0.369,0.573,0.9420000000000001,2019,476.0,0.8
김민하,25.0,55.0,98.0,94.0,23.0,25.0,8.0,0.0,2.0,39.0,7.0,3.0,1.0,2.0,1.0,0.0,34.0,0.0,1.0,0.0,2014,2400,0.233,1989-02-25,우투우타,좌익수,좌익수,15.0,3.0,0.266,0.289,0.415,0.7040000000000001,2015,116.0,0.6809999999999999
김민하,26.0,54.0,141.0,116.0,18.0,28.0,6.0,0.0,1.0,37.0,8.0,4.0,2.0,18.0,4.0,0.0,40.0,4.0,3.0,0.0,2015,4000,0.63,1989-02-25,우투우타,좌익수,좌익수,21.0,22.0,0.24100000000000002,0.36200000000000004,0.319,0.6809999999999999,2016,45.0,0.523
김민하,29.0,59.0,108.0,97.0,13.0,21.0,4.0,0.0,3.0,34.0,17.0,5.0,5.0,5.0,3.0,0.0,30.0,6.0,2.0,1.0,2018,3200,-0.151,1989-02-25,우투우타,좌익수,좌익수,14.0,8.0,0.21600000000000003,0.27399999999999997,0.35100000000000003,0.625,2019,125.0,0.6709999999999999
장진혁,25.0,50.0,48.0,42.0,9.0,9.0,4.0,1.0,0.0,15.0,2.0,1.0,2.0,4.0,2.0,0.0,11.0,0.0,0.0,0.0,2018,2800,-0.1,1993-09-30,우투좌타,중견수,중견수,4.0,6.0,0.214,0.312,0.35700000000000004,0.669,2019,315.0,0.6659999999999999
백창수,22.0,15.0,15.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2010,2400,-0.15,1988-05-09,우투우타,좌익수,중견수,0.0,3.0,0.0,0.2,0.0,0.2,2011,36.0,0.5529999999999999
백창수,26.0,51.0,96.0,84.0,15.0,17.0,2.0,0.0,1.0,22.0,10.0,3.0,4.0,10.0,0.0,0.0,17.0,2.0,1.0,1.0,2014,2800,-0.407,1988-05-09,우투우타,좌익수,중견수,14.0,10.0,0.20199999999999999,0.284,0.262,0.546,2015,31.0,0.8340000000000001
백창수,27.0,25.0,36.0,31.0,4.0,10.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,2015,4000,0.092,1988-05-09,우투우타,좌익수,중견수,6.0,3.0,0.32299999999999995,0.382,0.452,0.8340000000000001,2016,18.0,1.04
백창수,28.0,10.0,21.0,18.0,4.0,6.0,2.0,0.0,1.0,11.0,3.0,0.0,1.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,2016,4000,0.248,1988-05-09,우투우타,좌익수,중견수,3.0,3.0,0.33299999999999996,0.429,0.611,1.04,2017,101.0,0.947
백창수,29.0,52.0,122.0,101.0,15.0,33.0,9.0,0.0,4.0,54.0,18.0,1.0,0.0,12.0,4.0,0.0,18.0,4.0,3.0,2.0,2017,4200,0.897,1988-05-09,우투우타,좌익수,중견수,20.0,16.0,0.327,0.41200000000000003,0.535,0.947,2018,152.0,0.728
백창수,30.0,70.0,169.0,152.0,21.0,37.0,15.0,1.0,3.0,63.0,18.0,0.0,0.0,12.0,4.0,0.0,36.0,5.0,0.0,1.0,2018,5000,-0.414,1988-05-09,우투우타,좌익수,중견수,18.0,16.0,0.243,0.314,0.414,0.728,2019,44.0,0.556
강상원,20.0,33.0,14.0,14.0,7.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2017,2700,-0.083,1997-05-05,우투좌타,우익수,우익수,2.0,0.0,0.214,0.214,0.28600000000000003,0.5,2018,6.0,0.14300000000000002
정경운,24.0,46.0,121.0,106.0,8.0,25.0,2.0,1.0,1.0,32.0,7.0,2.0,0.0,9.0,0.0,0.0,24.0,2.0,4.0,2.0,2017,2400,-0.74,1993-08-09,우투우타,2루수,2루수,21.0,9.0,0.23600000000000002,0.29100000000000004,0.302,0.593,2018,15.0,0.129
강동우,26.0,13.0,28.0,20.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,2000,3500,0.018000000000000002,1974-04-20,좌투좌타,우익수,중견수,2.0,8.0,0.1,0.35700000000000004,0.1,0.457,2001,347.0,0.705
강동우,27.0,125.0,403.0,347.0,54.0,87.0,15.0,2.0,6.0,124.0,42.0,6.0,1.0,49.0,3.0,0.0,44.0,9.0,2.0,1.0,2001,3500,1.683,1974-04-20,좌투좌타,우익수,중견수,64.0,52.0,0.251,0.348,0.35700000000000004,0.705,2002,466.0,0.76
강동우,28.0,130.0,521.0,466.0,75.0,134.0,23.0,3.0,9.0,190.0,49.0,11.0,6.0,46.0,1.0,0.0,76.0,9.0,7.0,1.0,2002,5500,3.285,1974-04-20,좌투좌타,우익수,중견수,99.0,47.0,0.28800000000000003,0.35200000000000004,0.408,0.76,2003,443.0,0.737
강동우,29.0,130.0,520.0,443.0,61.0,118.0,19.0,4.0,9.0,172.0,57.0,8.0,4.0,53.0,5.0,0.0,51.0,17.0,15.0,4.0,2003,10000,2.466,1974-04-20,좌투좌타,우익수,중견수,86.0,58.0,0.266,0.349,0.38799999999999996,0.737,2004,438.0,0.737
강동우,30.0,132.0,497.0,438.0,59.0,129.0,22.0,1.0,3.0,162.0,49.0,9.0,5.0,49.0,2.0,4.0,45.0,13.0,7.0,1.0,2004,11500,1.865,1974-04-20,좌투좌타,우익수,중견수,103.0,51.0,0.295,0.36700000000000005,0.37,0.737,2005,367.0,0.6679999999999999
강동우,31.0,125.0,429.0,367.0,61.0,88.0,15.0,3.0,6.0,127.0,38.0,9.0,1.0,43.0,3.0,2.0,68.0,8.0,13.0,3.0,2005,13500,0.7490000000000001,1974-04-20,좌투좌타,우익수,중견수,64.0,46.0,0.24,0.322,0.34600000000000003,0.6679999999999999,2006,393.0,0.635
강동우,32.0,118.0,456.0,393.0,36.0,98.0,12.0,2.0,2.0,120.0,34.0,8.0,6.0,47.0,2.0,2.0,54.0,9.0,9.0,4.0,2006,13500,0.705,1974-04-20,좌투좌타,우익수,중견수,82.0,49.0,0.249,0.33,0.305,0.635,2007,43.0,0.552
강동우,33.0,25.0,48.0,43.0,1.0,7.0,1.0,1.0,1.0,13.0,6.0,0.0,1.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,2007,13500,-0.14,1974-04-20,좌투좌타,우익수,중견수,4.0,5.0,0.163,0.25,0.302,0.552,2008,40.0,0.385
강동우,34.0,45.0,52.0,40.0,8.0,4.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,8.0,1.0,0.0,6.0,0.0,2.0,1.0,2008,9450,-0.391,1974-04-20,좌투좌타,우익수,중견수,3.0,9.0,0.1,0.26,0.125,0.385,2009,506.0,0.813
강동우,35.0,128.0,585.0,506.0,88.0,153.0,30.0,2.0,10.0,217.0,48.0,27.0,3.0,69.0,1.0,0.0,58.0,6.0,4.0,5.0,2009,7000,4.546,1974-04-20,좌투좌타,우익수,중견수,111.0,70.0,0.302,0.384,0.429,0.813,2010,309.0,0.667
강동우,36.0,98.0,363.0,309.0,45.0,78.0,8.0,1.0,4.0,100.0,22.0,14.0,6.0,43.0,1.0,0.0,33.0,10.0,6.0,3.0,2010,15000,0.514,1974-04-20,좌투좌타,우익수,중견수,65.0,44.0,0.252,0.34299999999999997,0.324,0.667,2011,518.0,0.763
강동우,37.0,133.0,599.0,518.0,83.0,149.0,13.0,3.0,13.0,207.0,51.0,17.0,15.0,62.0,2.0,1.0,71.0,9.0,12.0,4.0,2011,15000,3.767,1974-04-20,좌투좌타,우익수,중견수,120.0,64.0,0.28800000000000003,0.363,0.4,0.763,2012,257.0,0.665
강동우,38.0,76.0,290.0,257.0,35.0,65.0,16.0,1.0,2.0,89.0,22.0,1.0,2.0,26.0,0.0,0.0,21.0,5.0,5.0,2.0,2012,20000,0.6609999999999999,1974-04-20,좌투좌타,우익수,중견수,46.0,26.0,0.253,0.319,0.34600000000000003,0.665,2013,52.0,0.569
고동진,24.0,51.0,178.0,161.0,27.0,51.0,12.0,0.0,5.0,78.0,19.0,8.0,2.0,7.0,7.0,0.0,40.0,1.0,3.0,0.0,2004,2400,1.633,1980-04-01,좌투좌타,우익수,우익수,34.0,14.0,0.317,0.371,0.484,0.855,2005,250.0,0.6
고동진,25.0,94.0,291.0,250.0,42.0,50.0,14.0,0.0,3.0,73.0,11.0,11.0,3.0,23.0,16.0,0.0,45.0,4.0,2.0,0.0,2005,3400,0.201,1980-04-01,좌투좌타,우익수,우익수,33.0,39.0,0.2,0.308,0.292,0.6,2006,370.0,0.621
고동진,26.0,120.0,414.0,370.0,40.0,89.0,14.0,2.0,4.0,119.0,29.0,16.0,4.0,21.0,12.0,1.0,80.0,6.0,6.0,5.0,2006,4500,0.775,1980-04-01,좌투좌타,우익수,우익수,69.0,33.0,0.24100000000000002,0.299,0.322,0.621,2007,394.0,0.657
고동진,27.0,124.0,473.0,394.0,68.0,98.0,8.0,5.0,1.0,119.0,37.0,10.0,4.0,50.0,16.0,2.0,67.0,6.0,11.0,2.0,2007,8000,1.34,1980-04-01,좌투좌타,우익수,우익수,84.0,66.0,0.249,0.355,0.302,0.657,2008,87.0,0.545
고동진,31.0,97.0,222.0,195.0,31.0,49.0,9.0,0.0,3.0,67.0,19.0,3.0,2.0,15.0,5.0,0.0,33.0,5.0,6.0,1.0,2011,6000,0.6559999999999999,1980-04-01,좌투좌타,우익수,우익수,37.0,20.0,0.251,0.319,0.344,0.6629999999999999,2012,281.0,0.7120000000000001
고동진,32.0,110.0,334.0,281.0,32.0,76.0,12.0,0.0,3.0,97.0,29.0,8.0,9.0,38.0,5.0,1.0,48.0,10.0,10.0,0.0,2012,7000,1.18,1980-04-01,좌투좌타,우익수,우익수,61.0,43.0,0.27,0.36700000000000005,0.345,0.7120000000000001,2013,312.0,0.677
고동진,33.0,93.0,360.0,312.0,31.0,85.0,14.0,0.0,1.0,102.0,31.0,4.0,8.0,34.0,6.0,0.0,54.0,11.0,3.0,5.0,2013,8000,0.447,1980-04-01,좌투좌타,우익수,우익수,70.0,40.0,0.272,0.35,0.327,0.677,2014,187.0,0.593
고동진,34.0,73.0,213.0,187.0,21.0,45.0,5.0,0.0,1.0,53.0,14.0,0.0,2.0,18.0,2.0,0.0,35.0,2.0,3.0,3.0,2014,10000,-0.282,1980-04-01,좌투좌타,우익수,우익수,39.0,20.0,0.24100000000000002,0.31,0.28300000000000003,0.593,2015,59.0,0.483
김경언,19.0,65.0,109.0,94.0,15.0,27.0,6.0,0.0,1.0,36.0,7.0,1.0,2.0,10.0,0.0,0.0,28.0,2.0,3.0,2.0,2001,2400,0.155,1982-12-07,좌투좌타,우익수,우익수,20.0,10.0,0.287,0.349,0.38299999999999995,0.732,2002,274.0,0.7090000000000001
김경언,20.0,107.0,323.0,274.0,45.0,72.0,16.0,1.0,1.0,93.0,33.0,11.0,4.0,45.0,2.0,0.0,66.0,1.0,1.0,1.0,2002,2500,1.401,1982-12-07,좌투좌타,우익수,우익수,54.0,47.0,0.263,0.37,0.33899999999999997,0.7090000000000001,2003,329.0,0.6930000000000001
김경언,21.0,125.0,388.0,329.0,36.0,85.0,12.0,4.0,4.0,117.0,46.0,7.0,7.0,38.0,3.0,1.0,58.0,2.0,14.0,4.0,2003,4300,0.443,1982-12-07,좌투좌타,우익수,우익수,65.0,41.0,0.258,0.337,0.35600000000000004,0.6930000000000001,2004,189.0,0.6599999999999999
김경언,22.0,114.0,220.0,189.0,20.0,46.0,6.0,2.0,3.0,65.0,25.0,6.0,2.0,21.0,1.0,2.0,39.0,6.0,5.0,4.0,2004,6500,0.14400000000000002,1982-12-07,좌투좌타,우익수,우익수,35.0,22.0,0.243,0.316,0.344,0.6599999999999999,2005,188.0,0.723
김경언,23.0,78.0,202.0,188.0,23.0,51.0,10.0,1.0,5.0,78.0,19.0,2.0,2.0,8.0,2.0,0.0,38.0,1.0,4.0,0.0,2005,5000,0.544,1982-12-07,좌투좌타,우익수,우익수,35.0,10.0,0.271,0.308,0.415,0.723,2006,100.0,0.498
김경언,26.0,8.0,20.0,20.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2008,3800,-0.183,1982-12-07,좌투좌타,우익수,우익수,4.0,0.0,0.2,0.2,0.2,0.4,2009,2.0,1.0
김경언,27.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2009,3300,0.029,1982-12-07,좌투좌타,우익수,우익수,1.0,0.0,0.5,0.5,0.5,1.0,2010,158.0,0.669
김경언,28.0,50.0,184.0,158.0,19.0,40.0,7.0,2.0,0.0,51.0,11.0,8.0,4.0,23.0,0.0,1.0,29.0,2.0,2.0,1.0,2010,3300,0.63,1982-12-07,좌투좌타,우익수,우익수,31.0,23.0,0.253,0.34600000000000003,0.32299999999999995,0.669,2011,173.0,0.6409999999999999
김경언,29.0,81.0,204.0,173.0,22.0,42.0,4.0,0.0,2.0,52.0,15.0,5.0,5.0,25.0,1.0,0.0,39.0,3.0,4.0,1.0,2011,3500,0.515,1982-12-07,좌투좌타,우익수,우익수,36.0,26.0,0.243,0.34,0.301,0.6409999999999999,2012,268.0,0.6940000000000001
김경언,30.0,110.0,313.0,268.0,25.0,65.0,14.0,2.0,4.0,95.0,31.0,7.0,4.0,39.0,1.0,2.0,73.0,1.0,4.0,1.0,2012,4000,1.731,1982-12-07,좌투좌타,우익수,우익수,45.0,40.0,0.243,0.34,0.354,0.6940000000000001,2013,214.0,0.7190000000000001
김경언,31.0,70.0,249.0,214.0,24.0,59.0,14.0,1.0,1.0,78.0,24.0,2.0,5.0,26.0,3.0,0.0,53.0,5.0,1.0,5.0,2013,5000,1.087,1982-12-07,좌투좌타,우익수,우익수,43.0,29.0,0.276,0.355,0.364,0.7190000000000001,2014,300.0,0.8640000000000001
김경언,32.0,89.0,355.0,300.0,43.0,94.0,16.0,3.0,8.0,140.0,52.0,1.0,3.0,40.0,4.0,0.0,42.0,8.0,7.0,4.0,2014,5800,0.939,1982-12-07,좌투좌타,우익수,우익수,67.0,44.0,0.313,0.397,0.467,0.8640000000000001,2015,377.0,0.939
김경언,33.0,107.0,437.0,377.0,58.0,127.0,21.0,1.0,16.0,198.0,78.0,1.0,3.0,50.0,2.0,3.0,89.0,9.0,5.0,3.0,2015,20000,2.6710000000000003,1982-12-07,좌투좌타,우익수,우익수,89.0,52.0,0.337,0.414,0.525,0.939,2016,182.0,0.753
김경언,34.0,66.0,217.0,182.0,23.0,48.0,6.0,1.0,5.0,71.0,25.0,3.0,0.0,28.0,2.0,0.0,46.0,7.0,2.0,3.0,2016,20000,0.084,1982-12-07,좌투좌타,우익수,우익수,36.0,30.0,0.264,0.363,0.39,0.753,2017,105.0,0.7879999999999999
김동영,22.0,16.0,19.0,16.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,2007,2100,-0.13699999999999998,1985-04-02,우투좌타,좌익수,중견수,3.0,1.0,0.188,0.235,0.188,0.423,2008,4.0,1.0
박노민,19.0,4.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2004,2400,-0.084,1985-08-18,우투우타,포수,포수,1.0,0.0,0.111,0.111,0.111,0.222,2005,10.0,0.2
박노민,24.0,46.0,100.0,93.0,8.0,21.0,3.0,0.0,5.0,39.0,14.0,1.0,0.0,5.0,1.0,0.0,33.0,1.0,1.0,0.0,2009,2500,0.303,1985-08-18,우투우타,포수,포수,13.0,6.0,0.226,0.273,0.419,0.6920000000000001,2010,37.0,0.5820000000000001
박노민,25.0,21.0,39.0,37.0,3.0,7.0,3.0,0.0,1.0,13.0,2.0,0.0,0.0,1.0,1.0,0.0,16.0,1.0,0.0,0.0,2010,3000,0.012,1985-08-18,우투우타,포수,포수,3.0,2.0,0.18899999999999997,0.231,0.35100000000000003,0.5820000000000001,2011,72.0,0.6910000000000001
박노민,26.0,37.0,81.0,72.0,10.0,18.0,3.0,0.0,2.0,27.0,11.0,1.0,0.0,6.0,1.0,0.0,16.0,1.0,2.0,0.0,2011,3100,0.466,1985-08-18,우투우타,포수,포수,13.0,7.0,0.25,0.316,0.375,0.6910000000000001,2012,41.0,0.472
